,InVehicle_Longitudinal_Speed,GPS_Speed,InVehicle_Longitudinal_Accel,Epoch
6309,16.84406876,16.4077436,-0.020216892,6309
6310,16.84417013,16.36448656,-0.032099202,6310
6311,16.83824071,16.30889799,-0.030289371,6311
6312,16.83016069,16.26055246,-0.076137752,6312
6313,16.8175099,16.21957585,-0.13580506,6313
6314,16.79627024,16.1730096,-0.257968332,6314
6315,16.78076861,16.13208213,-0.383815651,6315
6316,16.75669753,16.0719464,-0.349879802,6316
6317,16.70385861,16.01486796,-0.450896667,6317
6318,16.66154226,15.97765206,-0.409320526,6318
6319,16.62540528,15.92758318,-0.389458499,6319
6320,16.59302726,15.88604283,-0.285864804,6320
6321,16.55964047,15.83656647,-0.33080129,6321
6322,16.52026481,15.78990523,-0.40552615,6322
6323,16.47726842,15.74654834,-0.528197021,6323
6324,16.43538166,15.702271,3.961959619,6324
6325,16.38980208,15.64871442,3.961959619,6325
6326,20.0152778,15.59865895,3.961959619,6326
6327,20.0152778,15.55504576,3.961959619,6327
6328,20.0152778,15.5103039,3.961959619,6328
6329,20.0152778,15.46071189,-0.353385526,6329
6330,20.0152778,15.41035669,-0.406286022,6330
6331,16.11329618,15.37471615,-0.43441306,6331
6332,16.06317729,15.34134587,-0.41825419,6332
6333,16.01234003,15.30907764,-0.41170177,6333
6334,15.96698187,15.27650284,-0.43312468,6334
6335,15.91886898,15.23912299,-0.48544727,6335
6336,15.87174726,15.20878715,-0.513152527,6336
6337,15.82609916,15.18845164,-0.402347274,6337
6338,15.7762734,15.17499823,-0.421056328,6338
6339,15.73015303,15.16156978,-0.48712132,6339
6340,15.68298429,15.15190797,-0.430517834,6340
6341,15.63430044,15.14069137,-0.383965101,6341
6342,15.59426614,15.12584105,-0.37619403,6342
6343,15.57180126,15.11972281,-0.428173698,6343
6344,15.53289248,15.11622947,-0.335084973,6344
6345,15.49173757,15.11978838,-0.371965356,6345
6346,15.44894359,15.11849855,-0.404123304,6346
6347,15.40795506,15.11616885,-0.532414193,6347
6348,15.36978494,15.11668975,-0.495020739,6348
6349,15.3366738,15.11748651,-0.383872871,6349
6350,15.30725465,15.12612002,-0.20317271,6350
6351,15.28278157,15.12672922,-0.202315583,6351
6352,15.25891689,15.12814559,-0.185966922,6352
6353,15.23699672,15.13459379,-0.13734774,6353
6354,15.21799671,15.13832821,-0.018006844,6354
6355,15.20412967,15.13508385,-0.046209304,6355
6356,15.1932584,15.15243008,0.064233069,6356
6357,15.18532408,15.17314213,0.034777108,6357
6358,15.17803254,15.18201132,0.039484011,6358
6359,15.17196036,15.18543033,0.037678284,6359
6360,15.16752862,15.20680662,0.062565538,6360
6361,15.16504464,15.23323665,0.091211406,6361
6362,15.16323172,15.24169776,0.033502958,6362
6363,15.16115807,15.25884059,0.054277172,6363
6364,15.16039513,15.29245435,-0.040622538,6364
6365,15.16359023,15.30296522,-0.031269045,6365
6366,15.16817337,15.3274351,-0.061129669,6366
6367,15.17376983,15.3498756,0.090030747,6367
6368,15.18160657,15.36930804,0.011677139,6368
6369,15.18957737,15.38571192,0.027865672,6369
6370,15.19539482,15.39490752,0.071126956,6370
6371,15.20414306,15.41800087,0.139388148,6371
6372,15.2165316,15.42916322,0.068664454,6372
6373,15.23157698,15.44397393,0.106144723,6373
6374,15.24630968,15.44992441,0.164945648,6374
6375,15.26381616,15.46398539,0.134486711,6375
6376,15.28259657,15.47563604,0.117497475,6376
6377,15.29855454,15.4780307,0.157508292,6377
6378,15.31620505,15.48602578,0.102853451,6378
6379,15.33509058,19.65427541,0.089169106,6379
6380,15.35187604,19.65427541,0.110627856,6380
6381,15.36937972,19.65427541,0.12104836,6381
6382,15.38890858,19.65427541,0.01859206,6382
6383,15.40766402,19.65427541,0.116768972,6383
6384,15.42360377,15.48412228,0.219868965,6384
6385,15.43898977,15.47992047,0.242705549,6385
6386,15.45622255,15.47435485,0.17027517,6386
6387,15.47105101,15.46237968,0.190786734,6387
6388,15.48262396,15.46377431,0.169069759,6388
6389,15.49407211,15.45562929,0.137496667,6389
6390,15.50542918,15.44787978,0.062042938,6390
6391,16.32296784,15.44972068,0.027937624,6391
6392,16.32296784,15.44967619,-0.01791805,6392
6393,16.32296784,15.43867592,0.037711991,6393
6394,16.32296784,15.45119444,0.062590138,6394
6395,16.32296784,15.45075181,0.049301117,6395
6396,15.52604224,15.45556523,0.039602207,6396
6397,15.52425968,15.45769022,-0.177117702,6397
6398,15.52145798,15.47326277,-0.073237856,6398
6399,15.51716169,15.47768691,0.002578204,6399
6400,15.51327585,15.48174873,-0.057390587,6400
6401,15.51043979,15.50553795,-0.080194314,6401
6402,15.50836991,15.50971134,-0.012980985,6402
6403,15.50535823,15.50873112,-0.073987394,6403
6404,15.50316018,15.52439772,-0.092307391,6404
6405,15.50155594,15.54666083,-0.016580608,6405
6406,15.50188609,15.55374653,-0.024204252,6406
6407,15.50212704,15.56835833,0.048847136,6407
6408,15.50080192,15.5684717,-0.055067677,6408
6409,15.50133577,15.57757848,0.010598566,6409
6410,15.50397661,15.58575193,0.027078482,6410
6411,15.50815522,15.60365682,0.065311399,6411
6412,15.51495742,15.60881118,0.02508206,6412
6413,15.52442439,15.62395717,-0.009520104,6413
6414,15.52908259,15.61876823,0.122456637,6414
6415,15.53323257,15.61650831,0.334081712,6415
6416,15.5445163,15.6241604,-0.234727251,6416
6417,15.55650386,15.61197517,-0.414022567,6417
6418,15.56525291,15.60002746,-0.109874607,6418
6419,15.57163834,15.60435767,-0.291453457,6419
6420,15.57779943,15.58197316,-0.334880134,6420
6421,15.58529804,15.54411721,-0.172656696,6421
6422,15.59602377,15.51968152,-0.096187171,6422
6423,15.60610309,15.50004237,-0.029894303,6423
6424,15.61571063,15.47265897,0.070899441,6424
6425,15.6272256,15.4442045,0.133981067,6425
6426,15.63788094,15.40164099,0.122369465,6426
6427,15.64565767,15.35835926,0.035279352,6427
6428,15.6558359,15.31413678,0.008404387,6428
6429,15.65876199,15.28172242,0.077887379,6429
6430,15.6541434,15.24251588,0.044742622,6430
6431,15.64927183,15.20071248,-0.126196728,6431
6432,15.63896245,15.14271414,-0.14089411,6432
6433,15.6209321,15.10760352,-0.041559262,6433
6434,15.61002425,15.05865485,-0.288763202,6434
6435,15.59605954,15.02126392,-0.338157698,6435
6436,15.57686236,14.97634291,-0.410895179,6436
6437,15.5358358,14.93522786,-0.369643628,6437
6438,15.4893833,14.89813977,-0.44435705,6438
6439,15.45322903,14.84594322,-0.498886176,6439
6440,15.42083837,14.80173912,-0.475791555,6440
6441,15.38894363,14.75392819,-0.46941815,6441
6442,15.35515934,14.71028738,-0.511935834,6442
6443,15.318495,14.66677456,-0.490556797,6443
6444,15.28348113,14.63154631,-0.391096951,6444
6445,15.24742038,14.58626021,-0.31326577,6445
6446,15.20684335,14.54654449,-0.439897234,6446
6447,19.39172065,14.50381402,-0.354123384,6447
6448,19.39172065,14.45693975,-0.427788666,6448
6449,19.39172065,14.41828614,-0.465829722,6449
6450,19.39172065,14.37813575,-0.47787066,6450
6451,19.39172065,14.33522691,-0.418525266,6451
6452,14.94689487,14.28572324,-0.422381674,6452
6453,14.90345811,14.25098163,-0.461883463,6453
6454,14.85974924,14.19855386,-0.40685711,6454
6455,14.82109441,14.13627209,-0.356214408,6455
6456,14.7778739,14.06513237,-0.434555817,6456
6457,14.73057038,13.9925259,-0.449804563,6457
6458,14.68554037,13.92856698,-0.455692736,6458
6459,14.64367038,13.84842893,-0.407579877,6459
6460,14.60110474,13.76175797,-0.372465006,6460
6461,14.56103335,13.67573349,-0.373041788,6461
6462,14.52128139,13.58448891,-0.431114084,6462
6463,14.47876086,13.49943025,-0.478738819,6463
6464,14.43647091,13.39514637,-0.508256406,6464
6465,14.39510002,13.29598949,-0.545522725,6465
6466,14.34914645,13.1951603,-0.556998225,6466
6467,14.30435091,13.1026898,-0.565373547,6467
6468,14.25139573,13.01979053,-0.629137559,6468
6469,14.19323522,12.9459594,-0.680916358,6469
6470,14.12677322,12.87555334,-0.713465762,6470
6471,14.05650391,14.87981627,-0.773908957,6471
6472,13.98045388,14.87981627,-0.802299955,6472
6473,13.90243631,14.87981627,-0.812538887,6473
6474,13.81998077,14.87981627,-0.919591288,6474
6475,13.73278548,14.87981627,-0.924348391,6475
6476,13.64213119,12.55170128,-0.974989608,6476
6477,13.54895183,12.51047807,-1.032913907,6477
6478,13.45543082,12.47400534,-0.965127956,6478
6479,13.36241068,12.43836192,-0.920895832,6479
6480,13.27125709,12.40832192,-0.872890199,6480
6481,13.18071529,12.3750133,-0.895504922,6481
6482,13.09287149,12.34709366,-0.83863571,6482
6483,13.01074873,12.30380959,-0.702791519,6483
6484,12.93655364,12.2801324,-0.70322606,6484
6485,12.86889501,12.24841325,-0.562035384,6485
6486,12.80525647,12.22026534,-0.50615752,6486
6487,12.74680345,12.19472387,-0.549231896,6487
6488,12.69513649,12.1771932,-0.4496437,6488
6489,12.64316965,12.14176918,-0.434611209,6489
6490,12.59473587,12.10925151,-0.345024381,6490
6491,12.55113188,12.09190491,-0.321568235,6491
6492,12.51105316,12.06619444,-0.388305401,6492
6493,12.47279684,12.0291043,-0.358397649,6493
6494,12.43511981,11.99481518,-0.326087601,6494
6495,12.40161806,11.9373032,-0.234372917,6495
6496,12.37041311,11.85131918,-0.246050982,6496
6497,12.34088447,11.75413421,-0.30698445,6497
6498,12.31107855,11.66057501,-0.267599875,6498
6499,12.27956927,12.97614566,-0.36464002,6499
6500,12.24831753,12.97614566,-0.278233252,6500
6501,12.21875473,12.97614566,-0.257098053,6501
6502,12.1911751,12.97614566,-0.273118842,6502
6503,12.16204088,12.97614566,-0.274329455,6503
6504,12.13327306,10.93301194,-0.180874464,6504
6505,12.10402242,10.80417041,-0.22272856,6505
6506,12.07216792,10.68861746,-0.368578183,6506
6507,12.03391031,10.58540118,-0.438338411,6507
6508,11.98572678,10.48035954,-0.672688548,6508
6509,11.92879763,10.38481459,-0.754630021,6509
6510,11.85873164,10.29509015,-0.898290984,6510
6511,11.77682659,10.20433843,-0.94548971,6511
6512,11.68327917,10.10839395,-1.053311834,6512
6513,11.58123464,10.02865142,-1.069112775,6513
6514,11.47148783,9.938104397,-1.133055299,6514
6515,11.35536906,9.853554851,-1.179723353,6515
6516,11.23534999,9.787820752,-1.18233756,6516
6517,11.11548627,9.714577958,1.666682722,6517
6518,10.99873738,9.655152518,1.666682722,6518
6519,10.88426209,9.608588253,1.666682722,6519
6520,10.7736974,9.566829059,1.666682722,6520
6521,10.66598682,9.54148812,1.666682722,6521
6522,10.5611098,9.515912669,-0.935219061,6522
6523,10.45980154,9.483641248,-0.857138766,6523
6524,10.36109793,9.465919204,-0.847321623,6524
6525,10.26579629,9.450347075,-0.777264275,6525
6526,10.17372806,9.418712572,-0.77330263,6526
6527,10.08552042,9.397845552,-0.712759913,6527
6528,10.00013041,9.373175548,-0.752429674,6528
6529,9.919048316,9.348506356,-0.687043854,6529
6530,9.843361536,9.32078364,-0.623599328,6530
6531,9.776114918,9.304021084,-0.514402369,6531
6532,9.715779062,9.29789554,-0.439946677,6532
6533,9.661987431,9.28370679,-0.406569775,6533
6534,9.615974309,9.254609131,-0.314076453,6534
6535,9.574887518,9.21518574,-0.309463143,6535
6536,9.544900579,9.193076496,-0.22748069,6536
6537,9.51776188,9.168888196,-0.220056611,6537
6538,9.49045047,9.155538104,-0.193674071,6538
6539,9.466014714,9.151625673,-0.237311304,6539
6540,9.443677735,9.127390318,-0.211508332,6540
6541,9.422122313,9.103454932,-0.171712071,6541
6542,9.403388246,9.083070313,-0.095497743,6542
6543,9.388214586,9.093043315,-0.097524524,6543
6544,9.373387984,9.101432661,-0.151414063,6544
6545,9.357313964,9.079512008,-0.180262947,6545
6546,9.335826829,9.054211606,-0.185595035,6546
6547,9.313390672,9.023390401,-0.173763534,6547
6548,9.291012371,9.023802821,-0.238502814,6548
6549,9.272428225,9.026047327,-0.212377948,6549
6550,9.25661349,9.018522578,-0.245721182,6550
6551,9.239067792,8.998731318,-0.285779626,6551
6552,9.216506563,8.982204426,-0.283569849,6552
6553,9.191035002,8.96694913,-0.292439118,6553
6554,9.165690837,8.963034261,-0.330358482,6554
6555,9.14419185,8.951153261,-0.399961939,6555
6556,9.12324803,8.94442549,-0.393110253,6556
6557,9.101958902,8.937155184,-0.209914556,6557
6558,9.082668694,8.928100579,-0.076210314,6558
6559,9.067839632,8.908997406,0.000408774,6559
6560,9.060018439,13.1766406,-0.064214962,6560
6561,9.055811178,13.1766406,-0.05896989,6561
6562,9.051239546,13.1766406,-0.144239325,6562
6563,9.043400546,13.1766406,-0.154062387,6563
6564,9.033176337,13.1766406,-0.124544474,6564
6565,9.021962061,8.835087722,-0.118724101,6565
6566,9.012276674,8.816400822,-0.088270985,6566
6567,9.004457631,8.812619223,-0.128937333,6567
6568,8.994998481,8.799169166,-0.121930202,6568
6569,8.983592356,8.794767196,-0.127298151,6569
6570,8.973016455,8.789333221,-0.110251794,6570
6571,8.963045947,8.750243178,-0.082087524,6571
6572,8.953518092,8.708385937,-0.09821922,6572
6573,8.942812046,8.652014078,-0.078546656,6573
6574,8.931246106,8.581161808,-0.153286275,6574
6575,8.918302083,8.499185659,-0.150183187,6575
6576,8.904352544,8.404926088,2.028563644,6576
6577,8.890419091,8.283931201,2.028563644,6577
6578,8.877998634,8.163415001,2.028563644,6578
6579,8.865181712,8.032419766,2.028563644,6579
6580,8.853575879,7.880865166,2.028563644,6580
6581,8.842854222,7.733047259,-0.153035141,6581
6582,8.830526394,7.982926465,-0.165722989,6582
6583,8.817777075,7.982926465,-0.195947259,6583
6584,8.800217171,7.982926465,-0.265175528,6584
6585,8.778395797,7.982926465,-0.389075778,6585
6586,8.748961793,7.982926465,-0.573842155,6586
6587,8.707968345,7.019515305,-0.750620992,6587
6588,8.653285122,6.968203913,-0.863918836,6588
6589,8.585609067,6.930754612,-0.988536808,6589
6590,8.505448298,6.895786778,-1.100452583,6590
6591,8.413924426,6.888730358,-1.234543921,6591
6592,8.30960457,6.861228629,-1.300963468,6592
6593,8.195195152,6.850735862,-1.32847524,6593
6594,8.074172422,6.834609194,-1.406205871,6594
6595,7.945321303,6.828531167,-1.441972967,6595
6596,7.809255964,6.809101487,-1.368497781,6596
6597,7.671677302,6.82227039,-1.283426189,6597
6598,7.534495138,6.817165683,-1.116516606,6598
6599,7.405106485,6.821492321,-0.947529409,6599
6600,7.288160052,6.821595704,-0.735097635,6600
6601,7.189299614,6.82819624,-0.569573563,6601
6602,7.104389621,6.855504106,-0.443525817,6602
6603,7.036415179,6.86988125,-0.356771682,6603
6604,6.981551267,6.893979657,-0.262008533,6604
6605,6.938507475,6.926422539,-0.161400055,6605
6606,6.907092232,6.949823325,-0.124658795,6606
6607,6.882663294,6.981618192,-0.108325476,6607
6608,6.864083491,7.010515399,-0.064958522,6608
6609,6.851273631,7.04840443,-0.054271541,6609
6610,6.841173941,7.100214062,-0.046471715,6610
6611,6.833802745,7.150521724,-0.004091847,6611
6612,6.829173417,7.205008524,0.011115745,6612
6613,6.827295448,7.260879659,0.027455942,6613
6614,6.850689234,7.326229999,0.076068947,6614
6615,6.864761338,7.40516235,0.132512969,6615
6616,6.872780293,7.47998553,0.152744166,6616
6617,6.882385078,7.54778352,0.188473901,6617
6618,6.893897764,7.619478515,0.230274118,6618
6619,6.908303638,7.697349283,0.234576594,6619
6620,6.927072568,7.760569002,0.279644973,6620
6621,6.95127706,9.274501775,0.317778881,6621
6622,6.980949381,9.274501775,0.345610676,6622
6623,7.015362857,9.274501775,0.402610752,6623
6624,7.054737623,9.274501775,0.470417057,6624
6625,7.09848385,9.274501775,0.509423006,6625
6626,7.146921279,8.243916602,0.574578469,6626
6627,7.199533045,8.326907077,0.606408687,6627
6628,7.25594165,8.410106525,0.629639775,6628
6629,7.315872118,8.502759968,0.65183587,6629
6630,7.37912322,8.605645458,0.662794522,6630
6631,7.444047371,8.716692775,0.665551595,6631
6632,7.513945058,8.84355414,0.699010011,6632
6633,7.58597166,8.952108542,0.665778092,6633
6634,7.661052756,9.082009228,0.667729136,6634
6635,7.735361449,9.194586772,0.737286489,6635
6636,7.814359597,9.322981275,0.767088369,6636
6637,7.894528832,9.446676545,0.804562178,6637
6638,7.972551072,9.568885882,0.779501899,6638
6639,8.055760516,9.68889984,0.797899024,6639
6640,8.139753834,9.810921069,0.837531204,6640
6641,8.228071187,9.931214317,2.335384749,6641
6642,8.317293467,10.05343966,2.335384749,6642
6643,8.411678897,10.16208118,2.335384749,6643
6644,8.508331362,10.28024503,2.335384749,6644
6645,8.613392584,10.37578792,2.335384749,6645
6646,8.719337697,10.48230919,1.019380068,6646
6647,8.825928182,10.57338096,1.145926622,6647
6648,8.939743324,10.67677786,1.201598625,6648
6649,9.053578419,10.75071425,1.158374003,6649
6650,9.174181982,10.85229508,1.205442238,6650
6651,9.291470847,10.92101901,1.182143362,6651
6652,9.414594852,10.99019629,1.138933669,6652
6653,9.537475445,11.09413476,1.107397343,6653
6654,9.659427621,11.15652686,1.131550026,6654
6655,9.77920121,11.23704858,1.112490498,6655
6656,9.898135534,11.3066458,1.056651776,6656
6657,10.01420612,11.40186646,1.026380293,6657
6658,10.12818634,11.48246906,0.978081686,6658
6659,10.23613851,11.57808651,0.932349187,6659
6660,10.34344307,11.65800696,0.893730576,6660
6661,10.44952475,11.7388269,0.823616779,6661
6662,10.55021123,11.8018387,0.725275385,6662
6663,10.64545933,11.88989323,0.86838378,6663
6664,10.73448679,11.97720495,0.810358608,6664
6665,10.81822366,12.0602264,0.752286205,6665
6666,10.90185168,12.14608626,0.730866544,6666
6667,10.98389929,12.23110219,0.809572087,6667
6668,11.06629416,12.32091665,0.856532777,6668
6669,11.14969296,12.39507463,0.869842624,6669
6670,11.23382448,12.45475142,0.75901303,6670
6671,11.31849076,15.9735881,0.814391534,6671
6672,11.40054564,15.9735881,0.723783427,6672
6673,11.47994438,15.9735881,0.746751183,6673
6674,11.5581545,15.9735881,0.742549934,6674
6675,11.64225156,15.9735881,0.718519557,6675
6676,11.723891,12.6091451,0.763873501,6676
6677,11.80448724,12.61543215,0.723600369,6677
6678,11.88432185,12.61280133,5.547822731,6678
6679,11.96360085,12.62032185,5.547822731,6679
6680,12.04397507,12.62733785,5.547822731,6680
6681,12.1236479,12.63690088,5.547822731,6681
6682,12.20055762,12.64249206,5.547822731,6682
6683,12.27169823,12.63435575,0.62886629,6683
6684,12.33562658,12.63660838,0.551691767,6684
6685,12.40629821,12.63505947,0.421991994,6685
6686,12.47138554,12.64281418,0.290644207,6686
6687,12.51963934,12.64264312,0.179057749,6687
6688,12.52784146,12.64390634,0.191955614,6688
6689,12.54583455,12.66704134,0.164681828,6689
6690,12.5694728,12.64547009,-0.017695721,6690
6691,12.59272871,12.65055116,-0.035500172,6691
6692,12.61045239,12.63107475,0.009156697,6692
6693,12.62263741,12.65503848,-0.00017901,6693
6694,12.63002958,12.65836749,-0.022715708,6694
6695,12.63467449,12.65552153,-0.018199856,6695
6696,12.63806455,12.65163978,0.027024255,6696
6697,12.64278997,12.6511668,0.023343578,6697
6698,12.64698929,12.64249187,-0.000306863,6698
6699,12.65005413,12.64074183,-0.00708593,6699
6700,15.40329099,12.64557308,-0.006792559,6700
6701,15.40329099,12.63882564,0.019626708,6701
6702,15.40329099,12.63556711,0.012703494,6702
6703,15.40329099,12.63429951,0.012891659,6703
6704,15.40329099,12.66169564,0.00254693,6704
6705,12.66979328,12.64670531,-0.041690321,6705
6706,12.6719504,12.63396007,-0.068735572,6706
6707,12.67052306,12.62160364,-0.051787168,6707
6708,12.66723011,12.62258117,-0.007971297,6708
6709,12.66482677,12.63023627,0.008284353,6709
6710,12.66532392,12.61944129,-0.006056715,6710
6711,12.66718748,12.62516799,1.272440668,6711
6712,12.67004857,12.62171188,1.272440668,6712
6713,12.67213673,12.61821771,1.272440668,6713
6714,12.67366075,12.61594524,1.272440668,6714
6715,12.67552328,12.60554038,1.272440668,6715
6716,12.67463142,12.58239734,-0.063758132,6716
6717,12.67247978,12.55703796,-0.095323689,6717
6718,12.66640673,12.50590442,-0.024023065,6718
6719,12.66122412,12.46330932,0.028015253,6719
6720,12.66194406,12.39640343,-0.017861393,6720
6721,12.66321999,12.31647462,-0.004174903,6721
6722,12.66340073,15.7573405,0.011055127,6722
6723,12.66128143,15.7573405,0.011688609,6723
6724,12.65823368,15.7573405,-0.0140542,6724
6725,12.6560093,15.7573405,-0.048565522,6725
6726,12.65363563,15.7573405,-0.063271334,6726
6727,12.65190321,11.82774118,-0.063522219,6727
6728,12.64913757,11.74081323,-0.116115631,6728
6729,12.64111594,11.68208959,-0.19642885,6729
6730,12.6270065,11.63923049,-0.323178351,6730
6731,12.60395151,11.60198041,-0.478578052,6731
6732,12.57211616,11.58006928,-0.576272468,6732
6733,12.53012061,11.55880197,-0.621368978,6733
6734,12.47920842,11.53731051,-0.659523416,6734
6735,12.42103854,11.51884844,-0.713575348,6735
6736,12.3553202,11.49843261,-0.779229967,6736
6737,12.28409238,11.49921995,-0.821906553,6737
6738,12.20734306,11.49493556,-0.868776885,6738
6739,12.12806462,11.50624712,-0.876779754,6739
6740,12.04618983,11.51255902,-0.893102659,6740
6741,11.96242011,11.54035052,-0.684892548,6741
6742,11.88477178,11.57451677,-0.527690661,6742
6743,11.81459282,11.61722312,-0.391993719,6743
6744,11.75586874,11.64714262,-0.319161301,6744
6745,11.70550521,11.69396863,-0.250281922,6745
6746,11.66499523,11.75327261,-0.194769704,6746
6747,12.37142757,11.81654681,-0.190941671,6747
6748,12.37142757,11.88827199,-0.156701621,6748
6749,12.37142757,11.97268986,-0.163157917,6749
6750,12.37142757,12.05651451,-0.157387943,6750
6751,12.37142757,12.13518602,-0.069320275,6751
6752,11.59298228,12.21634391,0.04212464,6752
6753,11.59412767,12.29917761,0.154908202,6753
6754,11.5972151,12.39503509,0.263427736,6754
6755,11.60772307,12.49067955,0.316424892,6755
6756,11.62364714,12.5686762,0.339381445,6756
6757,11.64802654,12.66683416,0.445233662,6757
6758,11.68082822,12.76027035,0.407186573,6758
6759,11.72127811,12.83804363,0.489479783,6759
6760,11.76805995,12.93187358,0.554782001,6760
6761,11.82096439,13.02798203,0.649611694,6761
6762,11.87983807,13.10951031,0.750268739,6762
6763,11.94381888,13.20261011,0.781804414,6763
6764,12.01377829,13.27999876,0.867712897,6764
6765,12.08885165,13.37521403,0.82559206,6765
6766,12.16765713,13.46719681,0.831537641,6766
6767,12.24993722,13.56154081,0.872564201,6767
6768,12.33475324,13.64455771,0.89726615,6768
6769,12.4214201,13.72624924,0.946740897,6769
6770,12.50943751,13.82640986,0.857065002,6770
6771,12.59693989,13.91256163,0.880713125,6771
6772,12.68631786,13.99737403,0.908454622,6772
6773,12.77481324,14.08426329,0.844845094,6773
6774,12.86416545,14.16836446,0.877035532,6774
6775,12.95339252,14.25570665,0.811432004,6775
6776,13.04027678,14.35124479,0.805479922,6776
6777,13.12845312,14.43402287,0.884992319,6777
6778,13.21757222,14.5144295,0.811998186,6778
6779,13.30737965,14.60490576,0.858303451,6779
6780,13.39618847,14.69370752,0.939268335,6780
6781,13.48426845,14.75990727,0.877816351,6781
6782,13.57331749,14.81780194,0.838207033,6782
6783,13.66307379,14.86810829,0.898395937,6783
6784,13.7503443,14.91967887,0.811298672,6784
6785,13.83805205,14.94607209,0.831587762,6785
6786,13.92682942,14.96658448,0.820190476,6786
6787,14.01563668,14.97183727,0.769943994,6787
6788,14.10521651,14.97025651,1.067477063,6788
6789,14.19385922,14.97423956,1.067477063,6789
6790,14.28106748,14.97589709,1.067477063,6790
6791,14.36572809,14.95711526,1.067477063,6791
6792,14.45228152,14.94368519,1.067477063,6792
6793,17.77921274,14.92652535,0.810616421,6793
6794,17.77921274,14.90345014,0.815366734,6794
6795,17.77921274,14.8775848,0.693048988,6795
6796,17.77921274,14.84940567,0.530401714,6796
6797,17.77921274,14.82745098,0.411694612,6797
6798,14.84859244,14.80254231,0.304092848,6798
6799,14.88799541,14.76798087,0.204596247,6799
6800,14.91675343,14.74358931,0.152943394,6800
6801,14.9257352,14.71176564,0.089039726,6801
6802,14.9382939,14.67160188,0.016194879,6802
6803,14.9489605,14.63812389,-0.073657693,6803
6804,14.95524474,16.48519334,-0.055379547,6804
6805,14.95983125,16.48519334,-0.094449661,6805
6806,14.96092748,16.48519334,-0.154410924,6806
6807,14.95722486,16.48519334,-0.187691218,6807
6808,14.94701812,16.48519334,-0.180534451,6808
6809,14.9328149,14.42037448,-0.238203495,6809
6810,14.91569513,14.37160764,-0.311739072,6810
6811,14.89494547,14.32935152,-0.244864854,6811
6812,14.87379806,14.28462837,-0.28515464,6812
6813,14.85010885,14.26128894,-0.377452256,6813
6814,14.82231333,14.20885298,-0.313789335,6814
6815,14.79227133,14.16655706,-0.314494623,6815
6816,14.76359146,14.11486292,-0.367419677,6816
6817,14.7321538,14.08060525,-0.353636395,6817
6818,14.69870311,14.03477777,-0.33309469,6818
6819,14.66453345,14.00327465,-0.360030699,6819
6820,14.6290891,14.00249507,-0.390171839,6820
6821,14.59196367,13.95930518,-0.370241918,6821
6822,14.5543618,13.97331975,-0.392383403,6822
6823,14.5164122,13.93870579,-0.439989411,6823
6824,14.47520711,13.95689708,-0.385636842,6824
6825,14.43387723,16.21278977,-0.393137232,6825
6826,14.39395727,16.21278977,-0.445780619,6826
6827,14.3535656,16.21278977,-0.379381458,6827
6828,14.3120789,16.21278977,-0.351884565,6828
6829,14.27279497,16.21278977,-0.447118799,6829
6830,14.60436796,14.1328827,-0.417045334,6830
6831,14.60436796,14.18663414,-0.478952891,6831
6832,14.60436796,14.2387756,-0.382627912,6832
6833,14.60436796,14.27238801,-0.191782024,6833
6834,14.60436796,14.32149295,-0.015807124,6834
6835,14.11918288,14.37218669,-0.102255187,6835
6836,14.10199341,14.41904213,0.018087299,6836
6837,14.09094878,14.46795523,0.121641606,6837
6838,14.08889133,14.51017923,0.024266067,6838
6839,14.0918924,14.55279685,0.199525569,6839
6840,14.10233734,17.00105945,0.280268353,6840
6841,14.1197164,17.00105945,0.218654271,6841
6842,14.1429065,17.00105945,0.330916531,6842
6843,14.17033776,17.00105945,0.3709222,6843
6844,14.20311561,17.00105945,0.30578154,6844
6845,14.23979563,14.82486759,0.446916132,6845
6846,14.28082436,14.85799372,0.497512032,6846
6847,14.32502749,14.89397131,0.434859556,6847
6848,14.37079668,14.93036397,0.467748493,6848
6849,14.41695836,14.96928079,0.49699331,6849
6850,14.46490721,15.01823072,0.502614367,6850
6851,14.51416095,15.04701513,0.40713728,6851
6852,14.56286581,15.07815789,0.447515562,6852
6853,14.61117006,15.11074416,0.503190553,6853
6854,14.65993243,15.15299142,0.507137386,6854
6855,14.70452646,15.17327409,0.557187232,6855
6856,14.74908023,15.1918257,0.452207978,6856
6857,14.79435484,15.22507958,0.328420246,6857
6858,14.83790433,15.24518472,0.295725875,6858
6859,14.88019477,15.25930289,0.36620264,6859
6860,14.92156628,15.24600583,0.391434517,6860
6861,14.96151664,15.23060913,0.268342022,6861
6862,14.999679,15.1985475,0.388144949,6862
6863,15.03803767,15.15460051,0.423172067,6863
6864,15.07578939,15.11169741,0.281023414,6864
6865,15.11234736,15.05956012,0.297820805,6865
6866,15.14878458,15.00484859,0.34152646,6866
6867,15.18363296,14.94659195,0.357701669,6867
6868,15.21957293,14.88699766,0.22275819,6868
6869,15.25105641,14.83086956,0.286742476,6869
6870,15.28003812,14.76685913,0.312476888,6870
6871,15.30119024,14.69917794,0.121617768,6871
6872,15.3143765,14.63728652,0.050453822,6872
6873,15.3134943,14.57142986,-0.07485917,6873
6874,15.30834775,14.51211953,-0.239692505,6874
6875,15.29708716,17.4894199,-0.391441274,6875
6876,15.27761237,17.4894199,-0.386891499,6876
